dates,UVXY,SPY,VXXBEN,VIX,UX1,UX2,UX3,UX4,Day of Week,Days to Roll,Day in Cycle,Daily Decay,VXXGREG,UX1 % returns,UX2 % returns,UX3 % returns,UX4 % returns,UVXY % returns,SPY % returns,VXXBEN % returns,VIX % returns,regression Slope,Inverse Slope,target
2012-04-24,15810000.0,137.31,3.4999999999999982,18.1,19.75,21.8,23.4,24.5,2,16,20.0,0.00566298342541436,5.099447513812152,-0.04126213592233019,-0.033259423503325884,-0.02092050209205021,-0.014084507042253612,-0.047532983914693634,0.003801447474230724,0.02339181286549552,-0.045861887190300384,1.6449999999999996,-1.6449999999999996,0
2012-04-25,13920000.0,139.19,3.7200000000000006,16.82,18.55,20.8,22.3,23.45,3,15,20.0,0.006785903025498747,5.714625445897742,-0.060759493670886074,-0.04587155963302747,-0.04700854700854695,-0.042857142857142934,-0.1195445920303605,0.013691646638992028,0.06285714285714361,-0.07071823204419891,1.7009999999999998,-1.7009999999999998,0
2012-04-26,12930000.0,140.16,3.7900000000000023,16.24,18.0,20.3,21.9,23.1,4,14,20.0,0.007561576354679809,6.104679802955668,-0.029649595687331613,-0.024038461538461564,-0.017937219730941756,-0.01492537313432829,-0.07112068965517238,0.0069688914433507785,0.018817204301075918,-0.034482758620689724,1.7620000000000005,-1.7620000000000005,0
2012-04-27,12840000.0,140.39,3.645,16.32,18.05,20.15,21.65,22.9,5,13,20.0,0.007716082756632066,5.813112745098039,0.002777777777777768,-0.007389162561576512,-0.011415525114155223,-0.008658008658008809,-0.00696055684454755,0.0016409817351596967,-0.03825857519789,0.004926108374384342,1.6759999999999995,-1.6759999999999995,1
2012-04-30,13440000.0,139.87,2.9750000000000014,17.15,18.45,20.5,21.9,23.0,1,12,20.0,0.006157787790440855,4.8542274052478165,0.02216066481994461,0.017369727047146455,0.011547344110854452,0.004366812227074357,0.04672897196261672,-0.0037039675190538852,-0.18381344307270187,0.05085784313725483,1.515,-1.515,1
2012-05-01,12570000.0,140.74,3.1249999999999982,16.6,18.0,20.05,21.65,22.8,2,11,20.0,0.007139495481927704,5.3042168674698775,-0.02439024390243893,-0.02195121951219514,-0.011415525114155223,-0.008695652173912993,-0.0647321428571429,0.00622006148566534,0.050420168067225817,-0.03206997084548091,1.6049999999999998,-1.6049999999999998,0
2012-05-02,12780000.0,140.325,2.705000000000002,16.88,18.05,19.95,21.6,22.6,3,10,20.0,0.006399059776792546,4.770734597156402,0.002777777777777768,-0.004987531172069848,-0.002309468822170757,-0.00877192982456132,0.01670644391408116,-0.0029486997299986717,-0.13439999999999894,0.016867469879517927,1.4990000000000006,-1.4990000000000006,1
2012-05-03,13330000.0,139.25,2.735000000000003,17.56,18.8,20.55,22.0,22.9,4,9,20.0,0.0066524297646165615,4.339977220956722,0.04155124653739617,0.030075187969924814,0.018518518518518382,0.01327433628318575,0.043035993740219165,-0.00766078745768739,0.011090573012939364,0.04028436018957349,1.3880000000000001,-1.3880000000000001,1
2012-05-04,14570000.0,137.0,1.9849999999999997,19.16,20.0,21.45,22.7,23.5,5,8,20.0,0.004664890936577638,3.1685803757828803,0.06382978723404252,0.04379562043795615,0.031818181818181746,0.026200873362445483,0.09302325581395343,-0.016157989228007152,-0.2742230347349187,0.09111617312072906,1.138,-1.138,1
2012-05-07,14070000.0,137.1,1.3650000000000002,18.94,19.35,20.85,22.3,23.1,1,7,20.0,0.0034234047367627096,2.940337909186906,-0.032499999999999966,-0.027972027972027916,-0.017621145374449254,-0.017021276595744594,-0.03431708991077553,0.0007299270072991249,-0.3123425692695211,-0.01148225469728592,1.127,-1.127,0
2012-05-08,14340000.0,136.55,1.4749999999999996,19.05,19.55,21.0,22.5,23.35,2,6,20.0,0.003966170895304753,3.0314960629921264,0.010335917312661369,0.007194244604316501,0.008968609865470878,0.010822510822510843,0.019189765458422103,-0.0040116703136395815,0.08058608058608008,0.0058078141499471325,1.155,-1.155,1
2012-05-09,15450000.0,135.74,1.3050000000000033,20.08,20.5,21.85,23.2,23.9,3,5,20.0,0.0035885304934109804,2.5612549800796827,0.048593350383631766,0.04047619047619056,0.031111111111111086,0.02355460385438968,0.07740585774058584,-0.005931893079458073,-0.11525423728813312,0.05406824146981615,1.034,-1.034,1
2012-05-10,14420000.0,136.02,1.5300000000000047,18.83,19.35,20.85,22.45,23.25,4,4,20.0,0.004813595326606493,3.1640998406797682,-0.056097560975609695,-0.04576659038901598,-0.032327586206896575,-0.027196652719665204,-0.06666666666666665,0.0020627670546633503,0.17241379310344884,-0.06225099601593631,1.1940000000000002,-1.1940000000000002,0
2012-05-11,14831000.0,135.61,1.0650000000000013,19.89,20.1,21.6,23.0,23.75,5,3,20.0,0.0035727752639517383,2.5535444947209647,0.03875968992248069,0.03597122302158273,0.024498886414253903,0.021505376344086,0.028502080443828067,-0.0030142626084399553,-0.30392156862745223,0.05629314922995232,1.0619999999999998,-1.0619999999999998,1
2012-05-14,16560000.0,134.11,0.6449999999999978,21.87,21.95,23.0,24.1,24.85,1,2,20.0,0.0022047275402079423,1.7361682670324643,0.09203980099502472,0.06481481481481466,0.047826086956521914,0.04631578947368431,0.11658013620120022,-0.011061131185015838,-0.3943661971831014,0.09954751131221727,0.8110000000000003,-0.8110000000000003,1
2012-05-15,18190000.0,133.34,0.8450000000000024,21.97,21.85,23.9,24.75,25.55,2,1,20.0,0.0035202962717755665,2.1242603550295875,-0.004555808656036331,0.039130434782608685,0.026970954356846374,0.028169014084507005,0.09842995169082136,-0.005741555439564561,0.3100775193798533,0.004572473708276181,1.0060000000000002,-1.0060000000000002,1
2012-05-16,19420000.0,132.829,3.719999999999999,22.27,24.4,25.45,26.15,27.2,3,24,24.0,0.00398518185900314,3.373147732375392,0.1167048054919908,0.06485355648535562,0.056565656565656486,0.06457925636007822,0.06761957119296325,-0.003832308384580707,3.4023668639053115,0.013654984069185305,1.161,-1.161,1
2012-05-17,21320000.0,130.86,2.8150000000000013,24.49,26.2,26.7,27.15,27.75,4,23,24.0,0.0029948061670193172,2.098407513270724,0.07377049180327866,0.049115913555992215,0.038240917782026866,0.02022058823529416,0.09783728115345004,-0.014823570154107847,-0.24327956989247254,0.09968567579703637,0.7470000000000002,-0.7470000000000002,1
2012-05-18,24080000.0,129.74,4.6249999999999964,25.1,28.2,28.15,28.4,28.85,5,22,24.0,0.005381574477284656,2.6155378486055767,0.07633587786259532,0.054307116104868935,0.046040515653775316,0.03963963963963968,0.12945590994371492,-0.008558765092465226,0.6429840142095895,0.024908125765618738,0.7699999999999999,-0.7699999999999999,1
2012-05-21,18560000.0,131.97,4.159999999999998,22.01,24.25,25.85,26.55,27.5,1,21,24.0,0.0047597412431578685,3.8373466606088127,-0.1400709219858156,-0.08170515097690934,-0.0651408450704225,-0.04679376083188913,-0.22923588039867104,0.017188222599044067,-0.10054054054054018,-0.12310756972111547,1.3279999999999998,-1.3279999999999998,0
2012-05-22,19860000.0,132.2,4.479999999999999,22.48,24.95,26.5,27.1,27.9,2,20,24.0,0.0053050769609119565,3.798042704626334,0.0288659793814432,0.025145067698259197,0.020715630885122405,0.014545454545454415,0.0700431034482758,0.0017428203379554752,0.0769230769230771,0.021353930031803747,1.2990000000000002,-1.2990000000000002,1
2012-05-23,19210000.0,132.27,4.480000000000004,22.33,24.8,26.35,26.9,27.55,3,19,24.0,0.005546536796536802,3.7295118674429033,-0.0060120240480960865,-0.005660377358490565,-0.0073800738007381295,-0.012544802867383464,-0.03272910372608262,0.0005295007564298793,1.1102230246251563e-15,-0.0066725978647688144,1.2540000000000002,-1.2540000000000002,0
2012-05-24,19500000.0,132.53,4.940000000000001,21.54,24.25,26.0,26.55,27.4,4,18,24.0,0.006569471228245603,4.3101207056638815,-0.022177419354838742,-0.013282732447817858,-0.013011152416356751,-0.005444646098003658,0.015096304008328953,0.0019656762682391804,0.10267857142857073,-0.03537841468875946,1.402,-1.402,0
2012-05-25,19100000.0,132.1,4.959999999999999,21.76,24.55,26.1,26.55,27.1,5,17,24.0,0.006873226264189885,4.005514705882353,0.012371134020618513,0.003846153846153833,0.0,-0.01094890510948898,-0.02051282051282055,-0.003244548404135017,0.0040485829959509,0.010213556174559102,1.268,-1.268,1
2012-05-29,17250000.0,133.7,3.854999999999999,21.03,23.0,24.8,25.6,26.4,2,16,24.0,0.0055181786636850794,3.9006181645268647,-0.06313645621181263,-0.049808429118773916,-0.035781544256120464,-0.02583025830258312,-0.09685863874345546,0.012112036336108913,-0.22278225806451624,-0.03354779411764708,1.3339999999999996,-1.3339999999999996,0
2012-05-30,19570000.0,131.76,2.9399999999999977,24.14,25.7,26.9,27.15,27.65,3,15,24.0,0.003883595691797842,2.3048881524440747,0.11739130434782608,0.08467741935483852,0.06054687499999978,0.04734848484848486,0.13449275362318835,-0.01451009723261032,-0.2373540856031132,0.1478839752734189,0.8469999999999995,-0.8469999999999995,1
2012-05-31,20020000.0,131.47,3.585000000000002,24.06,26.0,27.35,27.55,28.05,4,14,24.0,0.004987531172069829,2.681213632585205,0.011673151750972721,0.016728624535315983,0.014732965009208288,0.014466546112115841,0.022994379151762837,-0.0022009714632664767,0.21938775510204267,-0.003314001657000909,0.9530000000000004,-0.9530000000000004,0
2012-06-01,23470000.0,128.16,2.334999999999999,26.66,27.75,29.15,29.2,29.5,5,13,24.0,0.0029625972669637987,1.6995498874718675,0.06730769230769229,0.0658135283363801,0.059891107078039914,0.05169340463458117,0.17232767232767232,-0.025176846428843103,-0.3486750348675042,0.10806317539484622,0.7129999999999999,-0.7129999999999999,1
2012-06-04,21600000.0,128.1,1.9949999999999972,26.12,26.95,28.45,28.9,29.6,1,12,24.0,0.0026755881943477623,1.9398928024502289,-0.028828828828828867,-0.02401372212692965,-0.010273972602739769,0.0033898305084745233,-0.07967618236046015,-0.00046816479400746397,-0.14561027837259174,-0.02025506376594144,0.8909999999999999,-0.8909999999999999,0
2012-06-05,20620000.0,129.07,2.2550000000000026,24.68,25.6,27.35,28.05,28.85,2,11,24.0,0.0033844670110750987,2.4363857374392235,-0.05009276437847854,-0.038664323374340885,-0.02941176470588225,-0.025337837837837832,-0.0453703703703704,0.007572209211553549,0.1303258145363435,-0.05513016845329255,1.0790000000000002,-1.0790000000000002,0
2012-06-06,17650000.0,131.97,2.9099999999999984,22.16,23.4,25.5,26.6,27.65,3,10,24.0,0.005167695353441245,3.5541516245487363,-0.08593750000000011,-0.06764168190127973,-0.05169340463458105,-0.04159445407279039,-0.14403491755577116,0.02246842798481441,0.2904656319290444,-0.10210696920583462,1.4180000000000001,-1.4180000000000001,0
2012-06-07,17180000.0,132.05,3.1200000000000028,21.72,23.05,25.3,26.35,27.55,4,9,24.0,0.0059852670349907966,3.8499079189686953,-0.014957264957264902,-0.007843137254901933,-0.009398496240601515,-0.003616636528028905,-0.026628895184136026,0.0006061983784193536,0.07216494845360978,-0.019855595667870096,1.4960000000000004,-1.4960000000000004,0
2012-06-08,15408000.0,133.1,1.7799999999999994,21.23,21.7,23.85,25.1,26.2,5,8,24.0,0.0037594544696563626,3.1643900141309462,-0.058568329718004415,-0.05731225296442687,-0.04743833017077803,-0.0490018148820327,-0.10314318975552972,0.00795153351003397,-0.4294871794871802,-0.02255985267034988,1.334,-1.334,0
2012-06-11,17849000.0,131.415,2.410000000000002,23.56,24.55,26.4,27.25,28.4,1,7,24.0,0.004800307219662061,2.8972835314091685,0.13133640552995396,0.10691823899371067,0.08565737051792821,0.08396946564885499,0.15842419522326054,-0.012659654395191566,0.35393258426966456,0.10975035327366922,1.238,-1.238,1
2012-06-12,17210000.0,132.92,3.09,22.09,23.45,25.55,26.75,27.95,2,6,24.0,0.006916151099039284,3.7908555907650516,-0.044806517311609007,-0.03219696969696961,-0.01834862385321101,-0.015845070422535138,-0.03580032494817642,0.011452269527831628,0.2821576763485467,-0.06239388794567057,1.5019999999999998,-1.5019999999999998,0
2012-06-13,18920000.0,132.07,1.92,24.27,24.95,26.75,27.9,29.0,3,5,24.0,0.004278786726252735,2.666666666666667,0.06396588486140731,0.046966731898238745,0.042990654205607326,0.03756708407871212,0.09936083672283558,-0.0063948239542581655,-0.37864077669902907,0.0986871887732006,1.2409999999999999,-1.2409999999999999,1
2012-06-14,16629000.0,133.47,2.9800000000000004,21.68,22.95,25.1,26.5,27.85,4,4,24.0,0.007699108241082412,3.998154981549817,-0.08016032064128252,-0.061682242990654175,-0.05017921146953397,-0.039655172413793016,-0.12108879492600423,0.010600439161051023,0.5520833333333337,-0.10671611042439222,1.5890000000000004,-1.5890000000000004,0
2012-06-15,15180000.0,134.14,1.66,21.11,21.5,23.65,25.25,26.4,5,3,24.0,0.0051565213958629395,3.3330175272382765,-0.0631808278867102,-0.0577689243027889,-0.04716981132075471,-0.05206463195691213,-0.08713692946058094,0.005019854648984801,-0.4429530201342282,-0.026291512915129208,1.4329999999999998,-1.4329999999999998,0
2012-06-18,12640000.0,134.4,2.42,18.32,19.0,21.8,23.9,25.45,1,2,24.0,0.00911730270236061,5.21943231441048,-0.11627906976744184,-0.07822410147991532,-0.05346534653465351,-0.035984848484848515,-0.1673254281949934,0.001938273445653893,0.4578313253012048,-0.1321648507816201,1.916,-1.916,0
2012-06-19,12090000.0,135.7,1.83,18.38,18.45,21.9,23.8,25.35,2,1,24.0,0.00850108813928183,4.971708378672472,-0.028947368421052718,0.004587155963302614,-0.004184100418409997,-0.0039292730844793225,-0.04351265822784811,0.009672619047618848,-0.24380165289256195,0.0032751091703056012,1.9290000000000007,-1.9290000000000007,1
2012-06-20,11050000.0,135.48,5.940000000000001,17.24,20.45,22.7,24.35,25.6,3,19,19.0,0.009799731346928813,7.368909512761023,0.10840108401084003,0.0365296803652968,0.02310924369747913,0.009861932938856066,-0.08602150537634412,-0.0016212232866616991,2.2459016393442632,-0.06202393906420022,2.0620000000000007,-2.0620000000000007,0
2012-06-21,13430000.0,132.44,5.605000000000004,20.08,23.35,24.75,26.05,26.9,4,18,19.0,0.008884838513691531,5.340139442231078,0.14180929095354533,0.0903083700440528,0.06981519507186862,0.05078124999999978,0.21538461538461529,-0.022438736344847943,-0.05639730639730589,0.16473317865429227,1.6340000000000001,-1.6340000000000001,1
2012-06-22,10690000.0,133.46,6.6350000000000025,18.11,21.85,23.9,25.5,26.25,5,17,19.0,0.011754880531562279,7.096079514080619,-0.06423982869379019,-0.03434343434343445,-0.021113243761996192,-0.024163568773234112,-0.20402084884586744,0.0077016007248567045,0.18376449598572653,-0.09810756972111544,1.993,-1.993,0
2012-06-25,12600000.0,131.32,4.005000000000001,20.38,22.45,24.25,25.7,26.55,1,16,19.0,0.006156148400867166,4.525515210991169,0.027459954233409526,0.014644351464435212,0.007843137254901933,0.011428571428571566,0.17867165575304012,-0.01603476697137729,-0.3963828183873399,0.1253451131971286,1.5590000000000004,-1.5590000000000004,1
2012-06-26,11870000.0,131.98,4.020000000000001,19.72,21.75,23.7,25.2,26.05,2,15,19.0,0.006598223076284359,4.782961460446249,-0.0311804008908686,-0.02268041237113405,-0.01945525291828798,-0.01883239171374762,-0.05793650793650795,0.005025890953396228,0.0037453183520601563,-0.032384690873405335,1.6110000000000002,-1.6110000000000002,0
2012-06-27,12080000.0,133.173,4.35,19.45,21.7,23.65,25.1,25.9,3,14,19.0,0.007712082262210797,5.007712082262211,-0.0022988505747126853,-0.0021097046413502962,-0.003968253968253843,-0.0057581573896353655,0.017691659646166702,0.009039248370965371,0.08208955223880543,-0.01369168356997974,1.63,-1.63,0
2012-06-28,11360000.0,132.79,3.435,19.71,21.35,23.3,24.75,25.55,4,13,19.0,0.006071001660297221,4.353627600202943,-0.01612903225806439,-0.014799154334038,-0.01394422310756982,-0.013513513513513488,-0.05960264900662249,-0.002875958339903839,-0.21034482758620687,0.013367609254498758,1.5079999999999998,-1.5079999999999998,1
2012-06-29,9840000.0,136.105,4.905,17.08,19.55,21.95,23.65,24.6,5,12,19.0,0.0107944974208995,6.605971896955508,-0.08430913348946134,-0.05793991416309019,-0.044444444444444516,-0.03718199608610562,-0.1338028169014085,0.024964229234129,0.4279475982532752,-0.13343480466768154,1.9140000000000004,-1.9140000000000004,0
2012-07-02,8550000.0,136.51,3.275,16.8,18.15,20.65,22.6,23.85,1,11,19.0,0.00724467418546365,5.895833333333332,-0.07161125319693107,-0.05922551252847385,-0.04439746300211401,-0.030487804878048808,-0.13109756097560976,0.0029756438044157285,-0.3323139653414884,-0.016393442622950727,1.8550000000000004,-1.8550000000000004,0
2012-07-03,8160000.0,137.412,2.81,16.66,17.7,20.2,22.0,23.2,2,10,19.0,0.006532324304934194,5.453781512605041,-0.024793388429751984,-0.021791767554479424,-0.026548672566371726,-0.027253668763102867,-0.04561403508771933,0.006607574536664052,-0.14198473282442747,-0.008333333333333416,1.7380000000000002,-1.7380000000000002,0
2012-07-05,8740000.0,136.79,3.0,17.5,18.8,20.9,22.7,23.7,4,9,19.0,0.0073182957393483706,5.017142857142857,0.062146892655367214,0.034653465346534684,0.031818181818181746,0.02155172413793105,0.07107843137254899,-0.004526533344977214,0.06761565836298923,0.05042016806722693,1.6299999999999997,-1.6299999999999997,1
2012-07-06,8580000.0,135.49,2.9,17.1,18.25,20.6,22.3,23.4,5,8,19.0,0.007625688540771161,5.175438596491227,-0.0292553191489362,-0.014354066985645788,-0.017621145374449254,-0.012658227848101332,-0.01830663615560646,-0.009503618685576254,-0.033333333333333326,-0.0228571428571428,1.6649999999999996,-1.6649999999999996,0
2012-07-09,8380000.0,135.32,1.68,17.98,18.4,20.5,22.2,23.25,1,7,19.0,0.004390843627422276,3.914349276974416,0.008219178082191636,-0.004854368932038944,-0.004484304932735439,-0.006410256410256388,-0.023310023310023298,-0.0012547051442911572,-0.42068965517241375,0.05146198830409343,1.4340000000000002,-1.4340000000000002,1
2012-07-10,8860000.0,134.14,1.77,18.72,19.25,21.2,22.7,23.65,2,6,19.0,0.00484726179170624,3.5694444444444446,0.04619565217391308,0.034146341463414664,0.022522522522522515,0.017204301075268713,0.05727923627684973,-0.008720070942950131,0.0535714285714286,0.041156840934371434,1.331,-1.331,1
2012-07-11,8260500.0,134.16,1.6,17.95,18.3,20.45,22.25,23.25,3,5,19.0,0.004973328972742553,3.9275766016713103,-0.04935064935064937,-0.035377358490566,-0.019823788546255442,-0.016913319238900604,-0.06766365688487586,0.00014909795735795758,-0.09604519774011301,-0.0411324786324786,1.455,-1.455,0
2012-07-12,8420000.0,133.51,1.305,18.33,18.5,20.6,22.45,23.5,4,4,19.0,0.0043988859218422605,3.6786688488816175,0.010928961748633892,0.0073349633251835735,0.008988764044943753,0.010752688172043,0.01930875854972469,-0.004844961240310086,-0.18437500000000007,0.021169916434540248,1.4290000000000005,-1.4290000000000005,1
2012-07-13,7515000.0,135.75,2.015,16.74,17.45,19.35,21.45,22.75,5,3,19.0,0.007702949129095148,4.790322580645165,-0.056756756756756836,-0.06067961165048541,-0.04454342984409798,-0.03191489361702127,-0.10748218527315913,0.016777769455471603,0.5440613026819925,-0.08674304418985268,1.6020000000000003,-1.6020000000000003,0
2012-07-16,7300000.0,135.43,1.285,17.11,17.3,19.3,21.3,22.75,1,2,19.0,0.0055636766808388905,4.21449444769141,-0.00859598853868182,-0.0025839793281654533,-0.006993006993006978,0.0,-0.0286094477711244,-0.0023572744014732643,-0.3622828784119108,0.022102747909199527,1.528,-1.528,1
2012-07-17,6740000.0,136.36,1.205,16.48,16.65,18.55,20.55,22.1,2,1,19.0,0.005951827937009332,4.322208737864078,-0.037572254335260236,-0.03886010362694303,-0.03521126760563376,-0.02857142857142847,-0.0767123287671233,0.006867016170715612,-0.06225680933852129,-0.03682057276446515,1.5140000000000005,-1.5140000000000005,0
2012-07-18,6890000.0,137.37,4.71,16.16,18.65,20.6,22.25,23.25,3,25,25.0,0.00616336633663366,6.5816831683168315,0.12012012012012008,0.11051212938005396,0.08272506082725051,0.05203619909502266,0.02225519287833833,0.007406864183044702,2.908713692946058,-0.01941747572815533,1.778,-1.778,0
2012-07-19,6570000.0,137.73,5.1,15.45,18.2,20.15,21.95,23.0,4,24,25.0,0.007390147428982381,7.352750809061492,-0.024128686327077764,-0.02184466019417486,-0.013483146067415741,-0.010752688172043,-0.046444121915820036,0.0026206595326490056,0.08280254777070062,-0.04393564356435653,1.885,-1.885,0
2012-07-20,7250000.0,136.47,5.22,16.27,19.15,20.95,22.65,23.55,5,23,25.0,0.007603508967983459,6.829748002458514,0.052197802197802234,0.03970223325062028,0.031890660592255086,0.023913043478260843,0.1035007610350076,-0.009148333696362363,0.0235294117647058,0.05307443365695797,1.8060000000000005,-1.8060000000000005,1
2012-07-23,8190000.0,135.09,4.02,18.62,20.8,22.3,23.9,24.6,1,22,25.0,0.005234681387855019,4.839957035445757,0.08616187989556147,0.06443914081145596,0.05518763796909498,0.04458598726114649,0.1296551724137931,-0.01011211255220923,-0.2298850574712644,0.1444376152427782,1.5059999999999998,-1.5059999999999998,1
2012-07-24,8860000.0,133.925,2.745,20.47,21.85,23.2,24.5,25.15,2,21,25.0,0.003204689789936498,3.3497801660967275,0.05048076923076916,0.04035874439461873,0.02510460251046021,0.022357723577235644,0.08180708180708174,-0.008623880376045556,-0.3171641791044775,0.09935553168635858,1.2009999999999998,-1.2009999999999998,1
2012-07-25,8640000.0,133.96,3.315,19.34,21.1,22.45,23.95,24.7,3,20,25.0,0.004424546623956418,4.094622543950361,-0.034324942791762014,-0.032327586206896575,-0.022448979591836785,-0.017892644135188873,-0.024830699774266333,0.00026134030240809736,0.20765027322404367,-0.055202735710796265,1.3569999999999998,-1.3569999999999998,0
2012-07-26,7330000.0,136.17,3.305,17.53,19.15,20.9,22.6,23.55,4,19,25.0,0.004849971477467192,4.958927552766684,-0.09241706161137453,-0.06904231625835189,-0.056367432150313035,-0.046558704453441235,-0.15162037037037035,0.016497461928933754,-0.003016591251885359,-0.09358841778696993,1.5490000000000002,-1.5490000000000002,0
2012-07-27,6900000.0,138.675,3.875,16.7,18.6,20.65,22.45,23.5,5,18,25.0,0.006249040380776914,5.925149700598804,-0.0287206266318536,-0.011961722488038284,-0.006637168141592986,-0.002123142250530785,-0.0586630286493861,0.018396122493941517,0.172465960665658,-0.04734740444951524,1.745,-1.745,0
2012-07-30,7200000.0,138.68,3.08,18.03,19.5,21.25,22.9,23.8,1,17,25.0,0.00476515748606124,4.602329450915142,0.04838709677419351,0.029055690072639306,0.020044543429843964,0.01276595744680864,0.04347826086956519,3.6055525509226534e-05,-0.20516129032258068,0.07964071856287447,1.4939999999999998,-1.4939999999999998,1
2012-07-31,7562000.0,137.71,2.33,18.93,19.9,21.65,23.1,24.0,2,16,25.0,0.0034476949215459488,3.7548864236661386,0.02051282051282044,0.018823529411764683,0.008733624454148492,0.008403361344537784,0.050277777777777866,-0.006994519757715589,-0.24350649350649345,0.04991680532445919,1.3340000000000003,-1.3340000000000003,1
2012-08-01,7270000.0,137.59,1.935,18.96,19.7,21.35,23.0,24.05,3,15,25.0,0.0029617909048288765,3.6450421940928255,-0.010050251256281341,-0.01385681293302532,-0.0043290043290044045,0.002083333333333437,-0.03861412324781799,-0.0008713964127514684,-0.16952789699570814,0.0015847860538826806,1.348,-1.348,1
2012-08-02,6941000.0,136.64,2.695,17.57,18.7,20.7,22.6,23.8,4,14,25.0,0.004812098544597118,4.910073989755264,-0.050761421319797,-0.030444964871194524,-0.017391304347825987,-0.01039501039501034,-0.04525447042640995,-0.006904571553165373,0.3927648578811369,-0.07331223628691985,1.6360000000000003,-1.6360000000000003,0
2012-08-03,6020000.0,139.349,3.44,15.64,17.2,19.4,21.45,22.85,5,13,25.0,0.007383782157364219,6.473145780051151,-0.0802139037433155,-0.06280193236714983,-0.050884955752212524,-0.039915966386554584,-0.13268981414781733,0.019825819672131262,0.2764378478664193,-0.10984632896983493,1.867,-1.867,0
2012-08-06,5720000.0,139.62,2.425,15.95,16.85,19.0,21.05,22.7,1,12,25.0,0.0052702574332668456,5.670846394984328,-0.02034883720930225,-0.020618556701030855,-0.018648018648018568,-0.006564551422319598,-0.04983388704318936,0.0019447574076600913,-0.2950581395348838,0.019820971867007486,1.77,-1.77,1
2012-08-07,6020000.0,140.32,3.515,15.99,17.65,19.7,21.5,23.0,2,11,25.0,0.008212945590994367,6.184490306441527,0.047477744807121525,0.03684210526315779,0.0213776722090262,0.013215859030837107,0.0524475524475525,0.0050136083655636385,0.4494845360824744,0.0025078369905957576,1.787,-1.787,1
2012-08-08,5510000.0,140.49,3.27,15.32,16.8,18.9,20.75,22.5,3,10,25.0,0.008387096774193548,6.48302872062663,-0.048158640226628746,-0.04060913705583757,-0.03488372093023251,-0.021739130434782598,-0.08471760797342197,0.0012115165336374911,-0.06970128022759603,-0.041901188242651655,1.831,-1.831,0
2012-08-09,5460000.0,140.61,2.955,15.28,16.55,18.65,20.65,22.35,4,9,25.0,0.008029668411867367,6.323952879581156,-0.014880952380952328,-0.013227513227513256,-0.004819277108433773,-0.0066666666666665994,-0.00907441016333943,0.0008541533205210782,-0.09633027522935778,-0.0026109660574412663,1.8240000000000005,-1.8240000000000005,0
2012-08-10,5270000.0,140.84,3.515,14.74,16.35,18.55,20.5,22.15,5,8,25.0,0.01042998175267862,7.021031207598371,-0.012084592145015116,-0.00536193029490606,-0.00726392251815977,-0.008948545861297674,-0.03479853479853478,0.001635730033425764,0.18950930626057527,-0.035340314136125595,1.897,-1.897,0
2012-08-13,4990000.0,140.77,4.375,13.7,15.8,18.25,20.3,22.0,1,7,25.0,0.014671532846715334,8.631386861313871,-0.033639143730886945,-0.016172506738544534,-0.009756097560975618,-0.006772009029345272,-0.05313092979127132,-0.0004970178926441138,0.2446657183499288,-0.07055630936227952,2.1100000000000003,-2.1100000000000003,0
2012-08-14,5540000.0,140.79,3.625,14.85,16.4,19.0,20.85,22.5,2,6,25.0,0.012041401671031298,7.2154882154882145,0.03797468354430356,0.04109589041095885,0.027093596059113437,0.02272727272727271,0.11022044088176353,0.00014207572636193433,-0.17142857142857135,0.08394160583941601,1.9750000000000003,-1.9750000000000003,1
2012-08-15,5550000.0,140.95,3.755,14.63,16.2,19.0,20.95,22.5,3,5,25.0,0.013483358746516634,7.568694463431304,-0.012195121951219523,0.0,0.0047961630695443356,0.0,0.0018050541516245746,0.001136444349740806,0.03586206896551713,-0.014814814814814725,2.049,-2.049,0
2012-08-16,5330000.0,141.99,3.84,14.29,15.9,18.75,20.7,22.25,4,4,25.0,0.014993421973407984,7.8544436668999325,-0.01851851851851849,-0.013157894736842146,-0.0119331742243437,-0.011111111111111072,-0.03963963963963968,0.00737850301525378,0.022636484687083902,-0.023239917976760168,2.072,-2.072,0
2012-08-17,5029000.0,142.18,4.025,13.45,15.1,18.2,20.3,21.95,5,3,25.0,0.017856257744733584,8.888475836431226,-0.05031446540880502,-0.02933333333333332,-0.01932367149758452,-0.013483146067415741,-0.056472795497185764,0.0013381224029860304,0.04817708333333348,-0.058782365290412926,2.22,-2.22,0
2012-08-20,5050000.0,142.19,2.745,14.02,14.65,18.25,20.5,22.2,1,2,25.0,0.01386590584878745,7.843794579172611,-0.02980132450331119,0.002747252747252737,0.00985221674876846,0.011389521640091216,0.004175780473255175,7.033338022210954e-05,-0.3180124223602485,0.0423791821561339,2.221,-2.221,1
2012-08-21,5290000.0,141.76,1.745,15.02,14.9,18.75,20.85,22.6,2,1,25.0,0.010516886575475129,6.535952063914782,0.017064846416382284,0.027397260273972712,0.017073170731707332,0.018018018018018056,0.04752475247524757,-0.0030241226527886193,-0.3642987249544627,0.07132667617689026,2.1110000000000007,-2.1110000000000007,1
